Active ingredients,Dosage Form,Route,Strength,Brand name,Applicant Holder,Approval Date
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,CIPLA LTD,"Oct 26, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,DOCTOR REDDYS LABORATORIES LTD,"Aug 15, 2012"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Jun 12, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,HETERO LABS LTD UNIT III,"Nov 6, 2020"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,IPCA LABORATORIES LTD,"Jun 25, 2025"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,MYLAN PHARMACEUTICALS INC,"Dec 15, 2011"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,NOVAST LABORATORIES LTD,"Feb 6, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,PHARMADAX INC,"Mar 30, 2020"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,SUNSHINE LAKE PHARMA CO LTD,"Sep 26, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,VISUM PHARMACEUTICAL CO LTD,"Dec 19, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,WOCKHARDT BIO AG,"Jul 22, 2010"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,ZHEJIANG JUTAI PHARMACEUTICAL CO LTD,"Jul 26, 2024"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,ZYDUS PHARMACEUTICALS USA INC,"Mar 23, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ACTAVIS ELIZABETH LLC,"Nov 25, 2016"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ALKEM LABORATORIES LTD,"Nov 25, 2020"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,CIPLA LTD,"Oct 26, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,DOCTOR REDDYS LABORATORIES LTD,"Aug 15, 2012"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Jun 12, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,HETERO LABS LTD UNIT III,"Nov 6, 2020"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,IPCA LABORATORIES LTD,"Jun 25, 2025"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,MYLAN PHARMACEUTICALS INC,"Dec 15, 2011"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,NOVAST LABORATORIES LTD,"Feb 6, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,PHARMADAX INC,"Mar 30, 2020"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,SUNSHINE LAKE PHARMA CO LTD,"Sep 26, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,VISUM PHARMACEUTICAL CO LTD,"Dec 19, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,WOCKHARDT BIO AG,"Jul 22, 2010"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,"Feb 12, 2021"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,YICHANG HUMANWELL PHARMACEUTICAL CO LTD,"Feb 12, 2021"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ZHEJIANG JUTAI PHARMACEUTICAL CO LTD,"Jul 26, 2024"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ZYDUS PHARMACEUTICALS USA INC,"Mar 23, 2018"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,TOPROL-XL,MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC,"Feb 5, 2001"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,TOPROL-XL,MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC,"Jan 10, 1992"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,TOPROL-XL,MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC,"Jan 10, 1992"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,TOPROL-XL,MELINTA THERAPEUTICS LLC A WHOLLY OWNED SUB OF CORMEDIX INC,"Jan 10, 1992"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,BAXTER HEALTHCARE CORP,"Apr 29, 2013"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,FRESENIUS KABI USA LLC,"Oct 25, 2010"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,GLAND PHARMA LTD,"Aug 27, 2014"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HIKMA FARMACEUTICA (PORTUGAL) SA,"May 30, 2007"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HIKMA PHARMACEUTICALS USA INC,"Jul 7, 2003"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HOSPIRA INC,"Apr 29, 2008"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,SANDOZ INC,"Oct 2, 2007"
METOPROLOL TARTRATE,SOLUTION,ORAL,10MG/ML,LOPRESSOR,RUBICON RESEARCH LTD,"Apr 10, 2025"
METOPROLOL TARTRATE,TABLET,ORAL,12.5MG,LOPRESSOR,XTM CONSULTING LLC,"Aug 28, 2025"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,LOPRESSOR,VALIDUS PHARMACEUTICALS LLC,"Approved Prior to Jan 1, 1982"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,LOPRESSOR,VALIDUS PHARMACEUTICALS LLC,"Approved Prior to Jan 1, 1982"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,ALEMBIC PHARMACEUTICALS LTD,"May 28, 2013"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Sep 11, 2007"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,IPCA LABORATORIES LTD,"Jun 17, 2008"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Jan 16, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Oct 28, 2014"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,SCIEGEN PHARMACEUTICALS INC,"Feb 5, 2020"
METOPROLOL TARTRATE,TABLET,ORAL,37.5MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Dec 7, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,37.5MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Mar 18, 2015"
METOPROLOL TARTRATE,TABLET,ORAL,37.5MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Aug 21, 2019"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,ALEMBIC PHARMACEUTICALS LTD,"May 28, 2013"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Sep 11, 2007"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,IPCA LABORATORIES LTD,"Jun 17, 2008"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Jan 16, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,RENATA PLC,"Apr 27, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Oct 28, 2014"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,SCIEGEN PHARMACEUTICALS INC,"Feb 5, 2020"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 10, 1996"
METOPROLOL TARTRATE,TABLET,ORAL,75MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Dec 7, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,75MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Mar 18, 2015"
METOPROLOL TARTRATE,TABLET,ORAL,75MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Aug 21, 2019"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,ALEMBIC PHARMACEUTICALS LTD,"May 28, 2013"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,AUROBINDO PHARMA LTD,"Sep 11, 2007"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,IPCA LABORATORIES LTD,"Jun 17, 2008"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,MYLAN PHARMACEUTICALS INC,"Jan 16, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,RENATA PLC,"Apr 27, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,RUBICON RESEARCH LTD,"Oct 28, 2014"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,SCIEGEN PHARMACEUTICALS INC,"Feb 5, 2020"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 10, 1996"
CHLORTHALIDONE; METOPROLOL TARTRATE,CAPSULE,ORAL,25MG; 100MG,LOPRESSIDONE,NOVARTIS PHARMACEUTICALS CORP,"Dec 31, 1987"
CHLORTHALIDONE; METOPROLOL TARTRATE,CAPSULE,ORAL,25MG; 200MG,LOPRESSIDONE,NOVARTIS PHARMACEUTICALS CORP,"Dec 31, 1987"
HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,12.5MG; EQ 25MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,DUTOPROL,CONCORDIA PHARMACEUTICALS INC,"Aug 28, 2006"
HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,12.5MG; EQ 50MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,DUTOPROL,CONCORDIA PHARMACEUTICALS INC,"Aug 28, 2006"
HYDROCHLOROTHIAZIDE; METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,12.5MG; EQ 100MG TARTRATE **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,DUTOPROL,CONCORDIA PHARMACEUTICALS INC,"Aug 28, 2006"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,25MG; 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,LOPRESSOR HCT,VALIDUS PHARMACEUTICALS LLC,"Dec 31, 1984"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,50MG; 100MG **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,LOPRESSOR HCT,VALIDUS PHARMACEUTICALS LLC,"Dec 31, 1984"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,25MG; 50MG,METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Jan 19, 2012"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,25MG; 100MG,METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Jan 19, 2012"
HYDROCHLOROTHIAZIDE; METOPROLOL TARTRATE,TABLET,ORAL,50MG; 100MG,METOPROLOL TARTRATE AND HYDROCHLOROTHIAZIDE,SUN PHARMACEUTICAL INDUSTRIES LTD,"Jan 19, 2012"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 300MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL FUMARATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 400MG TARTRATE,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Dec 27, 1989"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,ACTAVIS LABORATORIES FL INC,"Aug 3, 2009"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"Mar 20, 2008"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 25MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"Jul 31, 2006"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"May 14, 2008"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 50MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"May 18, 2007"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,ACTAVIS LABORATORIES FL INC,"Apr 15, 2010"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"May 18, 2007"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,PRINSTON PHARMACEUTICAL INC,"Jan 4, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 100MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"Mar 20, 2008"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ACCORD HEALTHCARE INC,"Oct 18, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,ACTAVIS LABORATORIES FL INC,"Apr 15, 2010"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,GRANULES INDIA LTD,"Aug 7, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,LUPIN INC,"Aug 15, 2023"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,NESHER PHARMACEUTICALS USA LLC,"May 18, 2007"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,PRINSTON PHARMACEUTICAL INC,"Jan 4, 2022"
METOPROLOL SUCCINATE,"TABLET, EXTENDED RELEASE",ORAL,EQ 200MG TARTRATE,METOPROLOL SUCCINATE,SANDOZ,"Mar 20, 2008"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML **Federal Register determination that product was not discontinued or withdrawn for safety or effectiveness reasons**,LOPRESSOR,NOVARTIS PHARMACEUTICALS CORP,"Mar 30, 1984"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,AMERICAN REGENT INC,"Sep 30, 2009"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HOSPIRA INC,"Dec 21, 1993"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,HOSPIRA INC,"Jul 6, 1998"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,LUITPOLD PHARMACEUTICALS INC,"Dec 29, 2010"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,ONESOURCE SPECIALTY PTE LTD,"Apr 19, 2010"
METOPROLOL TARTRATE,INJECTABLE,INJECTION,1MG/ML,METOPROLOL TARTRATE,WATSON LABORATORIES INC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Jul 15, 2009"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Jan 15, 2004"
METOPROLOL TARTRATE,TABLET,ORAL,25MG,METOPROLOL TARTRATE,ZYDUS PHARMACEUTICALS USA INC,"Apr 19, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,APOTHECON INC DIV BRISTOL MYERS SQUIBB,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,CHARTWELL RX SCIENCES LLC,"Mar 25, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,HERITAGE PHARMA LABS INC,"Jan 31, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,PHARMOBEDIENT CONSULTING LLC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,PUREPAC PHARMACEUTICAL CO,"Jul 29, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA INC,"Sep 30, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,WATSON LABORATORIES INC,"May 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,50MG,METOPROLOL TARTRATE,ZYDUS PHARMACEUTICALS USA INC,"Apr 19, 2023"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,APOTHECON INC DIV BRISTOL MYERS SQUIBB,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,CHARTWELL RX SCIENCES LLC,"Mar 25, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,HERITAGE PHARMA LABS INC,"Jan 31, 1995"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,PHARMOBEDIENT CONSULTING LLC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,PUREPAC PHARMACEUTICAL CO,"Jul 29, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,SUN PHARMACEUTICAL INDUSTRIES INC,"Dec 21, 1993"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA,"Jan 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,TEVA PHARMACEUTICALS USA INC,"Sep 30, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,WATSON LABORATORIES INC,"May 27, 1994"
METOPROLOL TARTRATE,TABLET,ORAL,100MG,METOPROLOL TARTRATE,ZYDUS PHARMACEUTICALS USA INC,"Apr 19, 2023"
DICLOFENAC SODIUM,GEL,TOPICAL,3%,DICLOFENAC SODIUM,ACTAVIS MID ATLANTIC LLC,"Dec 2, 2015"
DICLOFENAC SODIUM,GEL,TOPICAL,3%,DICLOFENAC SODIUM,AMNEAL PHARMACEUTICALS LLC,"Oct 28, 2013"
DICLOFENAC SODIUM,GEL,TOPICAL,3%,DICLOFENAC SODIUM,GLENMARK PHARMACEUTICALS LTD,"Sep 13, 2016"
DICLOFENAC SODIUM,GEL,TOPICAL,3%,DICLOFENAC SODIUM,PADAGIS ISRAEL PHARMACEUTICALS LTD,"Jul 27, 2018"
DICLOFENAC SODIUM,GEL,TOPICAL,3%,DICLOFENAC SODIUM,SUN PHARMA CANADA INC,"Apr 28, 2016"
DICLOFENAC SODIUM,GEL,TOPICAL,3%,DICLOFENAC SODIUM,ALEMBIC PHARMACEUTICALS LTD,"Jul 27, 2022"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,1.5%,DICLOFENAC SODIUM,AMNEAL PHARMACEUTICALS,"Sep 2, 2016"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,1.5%,DICLOFENAC SODIUM,EPIC PHARMA LLC,"Jan 28, 2021"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,1.5%,DICLOFENAC SODIUM,LUPIN LTD,"Aug 20, 2015"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,1.5%,DICLOFENAC SODIUM,NOVEL LABORATORIES INC,"Dec 9, 2015"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,1.5%,DICLOFENAC SODIUM,SUN PHARMA CANADA INC,"Nov 26, 2014"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,1.5%,DICLOFENAC SODIUM,WATSON LABORATORIES INC,"Nov 24, 2014"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,1.5%,DICLOFENAC SODIUM,ZYDUS LIFESCIENCES LTD,"Apr 17, 2018"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,2%,DICLOFENAC SODIUM,ALEMBIC PHARMACEUTICALS LTD,"Nov 29, 2022"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,2%,DICLOFENAC SODIUM,AMNEAL PHARMACEUTICALS LLC,"Aug 18, 2022"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,2%,DICLOFENAC SODIUM,APOTEX INC,"May 6, 2022"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,2%,DICLOFENAC SODIUM,AUROLIFE PHARMA LLC,"Feb 3, 2023"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,2%,DICLOFENAC SODIUM,ENCUBE ETHICALS PRIVATE LTD,"Apr 9, 2025"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,2%,DICLOFENAC SODIUM,LUPIN PHARMACEUTICALS INC,"Sep 20, 2022"
DICLOFENAC SODIUM,SOLUTION,TOPICAL,2%,DICLOFENAC SODIUM,SUN PHARMA CANADA INC,"Sep 29, 2022"
